unixtime,timestamp,load_kw
1741974060,2025-03-14 17:41:00+00:00,0.011428571428577783
1741974120,2025-03-14 17:42:00+00:00,0.01142857142856446
1741974180,2025-03-14 17:43:00+00:00,0.011428571428577783
1741974240,2025-03-14 17:44:00+00:00,0.01142857142856446
1741974300,2025-03-14 17:45:00+00:00,0.011428571428577783
1741974360,2025-03-14 17:46:00+00:00,0.01142857142856446
1741974420,2025-03-14 17:47:00+00:00,0.011428571428577783
1741974480,2025-03-14 17:48:00+00:00,0.01142857142856446
1741974540,2025-03-14 17:49:00+00:00,0.011428571428577783
1741974600,2025-03-14 17:50:00+00:00,0.01142857142856446
1741974660,2025-03-14 17:51:00+00:00,0.011428571428577783
1741974720,2025-03-14 17:52:00+00:00,0.01142857142856446
1741974780,2025-03-14 17:53:00+00:00,0.011428571428577783
1741974840,2025-03-14 17:54:00+00:00,0.01142857142856446
1741974900,2025-03-14 17:55:00+00:00,0.011428571428577783
1741974960,2025-03-14 17:56:00+00:00,0.02307692307692566
1741975020,2025-03-14 17:57:00+00:00,0.02307692307692566
1741975080,2025-03-14 17:58:00+00:00,0.023076923076912337
1741975140,2025-03-14 17:59:00+00:00,0.02307692307692566
1741975200,2025-03-14 18:00:00+00:00,0.02307692307692566
1741975260,2025-03-14 18:01:00+00:00,0.02307692307692566
1741975320,2025-03-14 18:02:00+00:00,0.023076923076912337
1741975380,2025-03-14 18:03:00+00:00,0.02307692307692566
1741975440,2025-03-14 18:04:00+00:00,0.02307692307692566
1741975500,2025-03-14 18:05:00+00:00,0.02307692307692566
1741975560,2025-03-14 18:06:00+00:00,0.023076923076912337
1741975620,2025-03-14 18:07:00+00:00,0.02307692307692566
1741975680,2025-03-14 18:08:00+00:00,0.02307692307692566
1741975740,2025-03-14 18:09:00+00:00,0.07000000000000561
1741975800,2025-03-14 18:10:00+00:00,0.06999999999999229
1741975860,2025-03-14 18:11:00+00:00,0.07000000000000561
1741975920,2025-03-14 18:12:00+00:00,0.06999999999999229
1741975980,2025-03-14 18:13:00+00:00,0.07000000000000561
1741976040,2025-03-14 18:14:00+00:00,0.06999999999999229
1741976100,2025-03-14 18:15:00+00:00,0.07000000000000561
1741976160,2025-03-14 18:16:00+00:00,0.07000000000000561
1741976220,2025-03-14 18:17:00+00:00,0.06999999999999229
1741976280,2025-03-14 18:18:00+00:00,0.07000000000000561
1741976340,2025-03-14 18:19:00+00:00,0.06999999999999229
1741976400,2025-03-14 18:20:00+00:00,0.07000000000000561
1741976460,2025-03-14 18:21:00+00:00,0.02142857142857668
1741976520,2025-03-14 18:22:00+00:00,0.02142857142856336
1741976580,2025-03-14 18:23:00+00:00,0.02142857142857668
1741976640,2025-03-14 18:24:00+00:00,0.02142857142856336
1741976700,2025-03-14 18:25:00+00:00,0.02142857142857668
1741976760,2025-03-14 18:26:00+00:00,0.02142857142856336
1741976820,2025-03-14 18:27:00+00:00,0.02142857142857668
1741976880,2025-03-14 18:28:00+00:00,0.02142857142857668
1741976940,2025-03-14 18:29:00+00:00,0.02142857142856336
1741977000,2025-03-14 18:30:00+00:00,0.02142857142857668
1741977060,2025-03-14 18:31:00+00:00,0.02142857142856336
1741977120,2025-03-14 18:32:00+00:00,0.02142857142857668
1741977180,2025-03-14 18:33:00+00:00,0.02142857142856336
1741977240,2025-03-14 18:34:00+00:00,0.02142857142857668
1741977300,2025-03-14 18:35:00+00:00,0.01500000000000501
1741977360,2025-03-14 18:36:00+00:00,0.014999999999991687
1741977420,2025-03-14 18:37:00+00:00,0.01500000000000501
1741977480,2025-03-14 18:38:00+00:00,0.014999999999991687
1741977540,2025-03-14 18:39:00+00:00,0.01500000000000501
1741977600,2025-03-14 18:40:00+00:00,0.01500000000000501
1741977660,2025-03-14 18:41:00+00:00,0.014999999999991687
1741977720,2025-03-14 18:42:00+00:00,0.01500000000000501
1741977780,2025-03-14 18:43:00+00:00,0.01500000000000501
1741977840,2025-03-14 18:44:00+00:00,0.014999999999991687
1741977900,2025-03-14 18:45:00+00:00,0.01500000000000501
1741977960,2025-03-14 18:46:00+00:00,0.01500000000000501
1741978020,2025-03-14 18:47:00+00:00,0.014999999999991687
1741978080,2025-03-14 18:48:00+00:00,0.01500000000000501
1741978140,2025-03-14 18:49:00+00:00,0.014999999999991687
1741978200,2025-03-14 18:50:00+00:00,0.01500000000000501
1741978260,2025-03-14 18:51:00+00:00,0.017647058823526685
1741978320,2025-03-14 18:52:00+00:00,0.017647058823526685
1741978380,2025-03-14 18:53:00+00:00,0.017647058823540007
1741978440,2025-03-14 18:54:00+00:00,0.017647058823526685
1741978500,2025-03-14 18:55:00+00:00,0.017647058823526685
1741978560,2025-03-14 18:56:00+00:00,0.017647058823526685
1741978620,2025-03-14 18:57:00+00:00,0.017647058823540007
1741978680,2025-03-14 18:58:00+00:00,0.017647058823526685
1741978740,2025-03-14 18:59:00+00:00,0.017647058823526685
1741978800,2025-03-14 19:00:00+00:00,0.017647058823526685
1741978860,2025-03-14 19:01:00+00:00,0.017647058823540007
1741978920,2025-03-14 19:02:00+00:00,0.017647058823526685
1741978980,2025-03-14 19:03:00+00:00,0.017647058823526685
1741979040,2025-03-14 19:04:00+00:00,0.017647058823526685
1741979100,2025-03-14 19:05:00+00:00,0.017647058823540007
1741979160,2025-03-14 19:06:00+00:00,0.017647058823526685
1741979220,2025-03-14 19:07:00+00:00,0.017647058823526685
1741979280,2025-03-14 19:08:00+00:00,0.049411764705880046
1741979340,2025-03-14 19:09:00+00:00,0.049411764705880046
1741979400,2025-03-14 19:10:00+00:00,0.04941176470589337
1741979460,2025-03-14 19:11:00+00:00,0.049411764705880046
1741979520,2025-03-14 19:12:00+00:00,0.049411764705880046
1741979580,2025-03-14 19:13:00+00:00,0.049411764705880046
1741979640,2025-03-14 19:14:00+00:00,0.049411764705880046
1741979700,2025-03-14 19:15:00+00:00,0.049411764705880046
1741979760,2025-03-14 19:16:00+00:00,0.04941176470589337
1741979820,2025-03-14 19:17:00+00:00,0.049411764705880046
1741979880,2025-03-14 19:18:00+00:00,0.049411764705880046
1741979940,2025-03-14 19:19:00+00:00,0.049411764705880046
1741980000,2025-03-14 19:20:00+00:00,0.049411764705880046
1741980060,2025-03-14 19:21:00+00:00,0.049411764705880046
1741980120,2025-03-14 19:22:00+00:00,0.04941176470589337
1741980180,2025-03-14 19:23:00+00:00,0.049411764705880046
1741980240,2025-03-14 19:24:00+00:00,0.049411764705880046
1741980300,2025-03-14 19:25:00+00:00,0.01874999999999627
1741980360,2025-03-14 19:26:00+00:00,0.01874999999999627
1741980420,2025-03-14 19:27:00+00:00,0.018750000000009592
1741980480,2025-03-14 19:28:00+00:00,0.01874999999999627
1741980540,2025-03-14 19:29:00+00:00,0.01874999999999627
1741980600,2025-03-14 19:30:00+00:00,0.018750000000009592
1741980660,2025-03-14 19:31:00+00:00,0.01874999999999627
1741980720,2025-03-14 19:32:00+00:00,0.01874999999999627
1741980780,2025-03-14 19:33:00+00:00,0.01874999999999627
1741980840,2025-03-14 19:34:00+00:00,0.01874999999999627
1741980900,2025-03-14 19:35:00+00:00,0.018750000000009592
1741980960,2025-03-14 19:36:00+00:00,0.01874999999999627
1741981020,2025-03-14 19:37:00+00:00,0.01874999999999627
1741981080,2025-03-14 19:38:00+00:00,0.018750000000009592
1741981140,2025-03-14 19:39:00+00:00,0.01874999999999627
1741981200,2025-03-14 19:40:00+00:00,0.01874999999999627
1741981260,2025-03-14 19:41:00+00:00,0.015999999999998238
1741981320,2025-03-14 19:42:00+00:00,0.015999999999998238
1741981380,2025-03-14 19:43:00+00:00,0.015999999999998238
1741981440,2025-03-14 19:44:00+00:00,0.01600000000001156
1741981500,2025-03-14 19:45:00+00:00,0.015999999999998238
1741981560,2025-03-14 19:46:00+00:00,0.015999999999998238
1741981620,2025-03-14 19:47:00+00:00,0.015999999999998238
1741981680,2025-03-14 19:48:00+00:00,0.015999999999998238
1741981740,2025-03-14 19:49:00+00:00,0.015999999999998238
1741981800,2025-03-14 19:50:00+00:00,0.015999999999998238
1741981860,2025-03-14 19:51:00+00:00,0.015999999999998238
1741981920,2025-03-14 19:52:00+00:00,0.01600000000001156
1741981980,2025-03-14 19:53:00+00:00,0.015999999999998238
1741982040,2025-03-14 19:54:00+00:00,0.015999999999998238
1741982100,2025-03-14 19:55:00+00:00,0.015999999999998238
1741982160,2025-03-14 19:56:00+00:00,0.019999999999997797
1741982220,2025-03-14 19:57:00+00:00,0.019999999999997797
1741982280,2025-03-14 19:58:00+00:00,0.019999999999997797
1741982340,2025-03-14 19:59:00+00:00,0.02000000000001112
1741982400,2025-03-14 20:00:00+00:00,0.019999999999997797
1741982460,2025-03-14 20:01:00+00:00,0.019999999999997797
1741982520,2025-03-14 20:02:00+00:00,0.019999999999997797
1741982580,2025-03-14 20:03:00+00:00,0.019999999999997797
1741982640,2025-03-14 20:04:00+00:00,0.02000000000001112
1741982700,2025-03-14 20:05:00+00:00,0.019999999999997797
1741982760,2025-03-14 20:06:00+00:00,0.019999999999997797
1741982820,2025-03-14 20:07:00+00:00,0.019999999999997797
1741982880,2025-03-14 20:08:00+00:00,0.06923076923076366
1741982940,2025-03-14 20:09:00+00:00,0.06923076923077698
1741983000,2025-03-14 20:10:00+00:00,0.06923076923076366
1741983060,2025-03-14 20:11:00+00:00,0.06923076923077698
1741983120,2025-03-14 20:12:00+00:00,0.06923076923076366
1741983180,2025-03-14 20:13:00+00:00,0.06923076923077698
1741983240,2025-03-14 20:14:00+00:00,0.06923076923076366
1741983300,2025-03-14 20:15:00+00:00,0.06923076923077698
1741983360,2025-03-14 20:16:00+00:00,0.06923076923076366
1741983420,2025-03-14 20:17:00+00:00,0.06923076923077698
1741983480,2025-03-14 20:18:00+00:00,0.06923076923076366
1741983540,2025-03-14 20:19:00+00:00,0.06923076923077698
1741983600,2025-03-14 20:20:00+00:00,0.06923076923076366
1741983660,2025-03-14 20:21:00+00:00,0.017647058823526685
1741983720,2025-03-14 20:22:00+00:00,0.017647058823526685
1741983780,2025-03-14 20:23:00+00:00,0.017647058823540007
1741983840,2025-03-14 20:24:00+00:00,0.017647058823526685
1741983900,2025-03-14 20:25:00+00:00,0.017647058823526685
1741983960,2025-03-14 20:26:00+00:00,0.017647058823526685
1741984020,2025-03-14 20:27:00+00:00,0.017647058823526685
1741984080,2025-03-14 20:28:00+00:00,0.017647058823526685
1741984140,2025-03-14 20:29:00+00:00,0.017647058823540007
1741984200,2025-03-14 20:30:00+00:00,0.017647058823526685
1741984260,2025-03-14 20:31:00+00:00,0.017647058823526685
1741984320,2025-03-14 20:32:00+00:00,0.017647058823526685
1741984380,2025-03-14 20:33:00+00:00,0.017647058823526685
1741984440,2025-03-14 20:34:00+00:00,0.017647058823526685
1741984500,2025-03-14 20:35:00+00:00,0.017647058823540007
1741984560,2025-03-14 20:36:00+00:00,0.017647058823526685
1741984620,2025-03-14 20:37:00+00:00,0.017647058823526685
1741984680,2025-03-14 20:38:00+00:00,0.019999999999997797
1741984740,2025-03-14 20:39:00+00:00,0.019999999999997797
1741984800,2025-03-14 20:40:00+00:00,0.019999999999997797
1741984860,2025-03-14 20:41:00+00:00,0.02000000000001112
1741984920,2025-03-14 20:42:00+00:00,0.019999999999997797
1741984980,2025-03-14 20:43:00+00:00,0.019999999999997797
1741985040,2025-03-14 20:44:00+00:00,0.019999999999997797
1741985100,2025-03-14 20:45:00+00:00,0.019999999999997797
1741985160,2025-03-14 20:46:00+00:00,0.02000000000001112
1741985220,2025-03-14 20:47:00+00:00,0.019999999999997797
1741985280,2025-03-14 20:48:00+00:00,0.019999999999997797
1741985340,2025-03-14 20:49:00+00:00,0.019999999999997797
1741985400,2025-03-14 20:50:00+00:00,0.013333333333327424
1741985460,2025-03-14 20:51:00+00:00,0.013333333333340747
1741985520,2025-03-14 20:52:00+00:00,0.013333333333327424
1741985580,2025-03-14 20:53:00+00:00,0.013333333333340747
1741985640,2025-03-14 20:54:00+00:00,0.013333333333327424
1741985700,2025-03-14 20:55:00+00:00,0.013333333333340747
1741985760,2025-03-14 20:56:00+00:00,0.013333333333327424
1741985820,2025-03-14 20:57:00+00:00,0.013333333333340747
1741985880,2025-03-14 20:58:00+00:00,0.013333333333327424
1741985940,2025-03-14 20:59:00+00:00,0.013333333333327424
1741986000,2025-03-14 21:00:00+00:00,0.013333333333340747
1741986060,2025-03-14 21:01:00+00:00,0.013333333333327424
1741986120,2025-03-14 21:02:00+00:00,0.013333333333340747
1741986180,2025-03-14 21:03:00+00:00,0.013333333333327424
1741986240,2025-03-14 21:04:00+00:00,0.013333333333340747
1741986300,2025-03-14 21:05:00+00:00,0.013333333333327424
1741986360,2025-03-14 21:06:00+00:00,0.013333333333340747
1741986420,2025-03-14 21:07:00+00:00,0.013333333333327424
1741986480,2025-03-14 21:08:00+00:00,0.08181818181818734
1741986540,2025-03-14 21:09:00+00:00,0.08181818181817402
1741986600,2025-03-14 21:10:00+00:00,0.08181818181818734
1741986660,2025-03-14 21:11:00+00:00,0.08181818181818734
1741986720,2025-03-14 21:12:00+00:00,0.08181818181817402
1741986780,2025-03-14 21:13:00+00:00,0.08181818181818734
1741986840,2025-03-14 21:14:00+00:00,0.08181818181817402
1741986900,2025-03-14 21:15:00+00:00,0.08181818181818734
1741986960,2025-03-14 21:16:00+00:00,0.08181818181818734
1741987020,2025-03-14 21:17:00+00:00,0.08181818181817402
1741987080,2025-03-14 21:18:00+00:00,0.08181818181818734
1741987140,2025-03-14 21:19:00+00:00,0.011999999999998678
1741987200,2025-03-14 21:20:00+00:00,0.011999999999998678
1741987260,2025-03-14 21:21:00+00:00,0.011999999999998678
1741987320,2025-03-14 21:22:00+00:00,0.011999999999998678
1741987380,2025-03-14 21:23:00+00:00,0.011999999999998678
1741987440,2025-03-14 21:24:00+00:00,0.012000000000012001
1741987500,2025-03-14 21:25:00+00:00,0.011999999999998678
1741987560,2025-03-14 21:26:00+00:00,0.011999999999998678
1741987620,2025-03-14 21:27:00+00:00,0.011999999999998678
1741987680,2025-03-14 21:28:00+00:00,0.011999999999998678
1741987740,2025-03-14 21:29:00+00:00,0.011999999999998678
1741987800,2025-03-14 21:30:00+00:00,0.011999999999998678
1741987860,2025-03-14 21:31:00+00:00,0.011999999999998678
1741987920,2025-03-14 21:32:00+00:00,0.011999999999998678
1741987980,2025-03-14 21:33:00+00:00,0.012000000000012001
1741988040,2025-03-14 21:34:00+00:00,0.011999999999998678
1741988100,2025-03-14 21:35:00+00:00,0.011999999999998678
1741988160,2025-03-14 21:36:00+00:00,0.011999999999998678
1741988220,2025-03-14 21:37:00+00:00,0.011999999999998678
1741988280,2025-03-14 21:38:00+00:00,0.011999999999998678
1741988340,2025-03-14 21:39:00+00:00,0.01874999999999627
1741988400,2025-03-14 21:40:00+00:00,0.01874999999999627
1741988460,2025-03-14 21:41:00+00:00,0.018750000000009592
1741988520,2025-03-14 21:42:00+00:00,0.01874999999999627
1741988580,2025-03-14 21:43:00+00:00,0.01874999999999627
1741988640,2025-03-14 21:44:00+00:00,0.018750000000009592
1741988700,2025-03-14 21:45:00+00:00,0.01874999999999627
1741988760,2025-03-14 21:46:00+00:00,0.01874999999999627
1741988820,2025-03-14 21:47:00+00:00,0.01874999999999627
1741988880,2025-03-14 21:48:00+00:00,0.01874999999999627
1741988940,2025-03-14 21:49:00+00:00,0.018750000000009592
1741989000,2025-03-14 21:50:00+00:00,0.01874999999999627
1741989060,2025-03-14 21:51:00+00:00,0.01874999999999627
1741989120,2025-03-14 21:52:00+00:00,0.018750000000009592
1741989180,2025-03-14 21:53:00+00:00,0.01874999999999627
1741989240,2025-03-14 21:54:00+00:00,0.01874999999999627
1741989300,2025-03-14 21:55:00+00:00,0.021818181818180626
1741989360,2025-03-14 21:56:00+00:00,0.021818181818180626
1741989420,2025-03-14 21:57:00+00:00,0.021818181818180626
1741989480,2025-03-14 21:58:00+00:00,0.021818181818180626
1741989540,2025-03-14 21:59:00+00:00,0.021818181818180626
1741989600,2025-03-14 22:00:00+00:00,0.02181818181819395
1741989660,2025-03-14 22:01:00+00:00,0.021818181818180626
1741989720,2025-03-14 22:02:00+00:00,0.021818181818180626
1741989780,2025-03-14 22:03:00+00:00,0.021818181818180626
1741989840,2025-03-14 22:04:00+00:00,0.021818181818180626
1741989900,2025-03-14 22:05:00+00:00,0.021818181818180626
1741989960,2025-03-14 22:06:00+00:00,0.06428571428571672
1741990020,2025-03-14 22:07:00+00:00,0.06428571428571672
1741990080,2025-03-14 22:08:00+00:00,0.06428571428571672
1741990140,2025-03-14 22:09:00+00:00,0.0642857142857034
1741990200,2025-03-14 22:10:00+00:00,0.06428571428571672
1741990260,2025-03-14 22:11:00+00:00,0.06428571428571672
1741990320,2025-03-14 22:12:00+00:00,0.06428571428571672
1741990380,2025-03-14 22:13:00+00:00,0.06428571428571672
1741990440,2025-03-14 22:14:00+00:00,0.06428571428571672
1741990500,2025-03-14 22:15:00+00:00,0.06428571428571672
1741990560,2025-03-14 22:16:00+00:00,0.0642857142857034
1741990620,2025-03-14 22:17:00+00:00,0.06428571428571672
1741990680,2025-03-14 22:18:00+00:00,0.06428571428571672
1741990740,2025-03-14 22:19:00+00:00,0.06428571428571672
1741990800,2025-03-14 22:20:00+00:00,0.01500000000000501
1741990860,2025-03-14 22:21:00+00:00,0.014999999999991687
1741990920,2025-03-14 22:22:00+00:00,0.01500000000000501
1741990980,2025-03-14 22:23:00+00:00,0.014999999999991687
1741991040,2025-03-14 22:24:00+00:00,0.01500000000000501
1741991100,2025-03-14 22:25:00+00:00,0.014999999999991687
1741991160,2025-03-14 22:26:00+00:00,0.01500000000000501
1741991220,2025-03-14 22:27:00+00:00,0.014999999999991687
1741991280,2025-03-14 22:28:00+00:00,0.01500000000000501
1741991340,2025-03-14 22:29:00+00:00,0.01500000000000501
1741991400,2025-03-14 22:30:00+00:00,0.014999999999991687
1741991460,2025-03-14 22:31:00+00:00,0.01500000000000501
1741991520,2025-03-14 22:32:00+00:00,0.014999999999991687
1741991580,2025-03-14 22:33:00+00:00,0.01500000000000501
1741991640,2025-03-14 22:34:00+00:00,0.014999999999991687
1741991700,2025-03-14 22:35:00+00:00,0.01500000000000501
1741991760,2025-03-14 22:36:00+00:00,0.014117647058826677
1741991820,2025-03-14 22:37:00+00:00,0.014117647058826677
1741991880,2025-03-14 22:38:00+00:00,0.014117647058813354
1741991940,2025-03-14 22:39:00+00:00,0.014117647058826677
1741992000,2025-03-14 22:40:00+00:00,0.014117647058826677
1741992060,2025-03-14 22:41:00+00:00,0.014117647058826677
1741992120,2025-03-14 22:42:00+00:00,0.014117647058813354
1741992180,2025-03-14 22:43:00+00:00,0.014117647058826677
1741992240,2025-03-14 22:44:00+00:00,0.014117647058826677
1741992300,2025-03-14 22:45:00+00:00,0.014117647058826677
1741992360,2025-03-14 22:46:00+00:00,0.014117647058813354
1741992420,2025-03-14 22:47:00+00:00,0.014117647058826677
1741992480,2025-03-14 22:48:00+00:00,0.014117647058826677
1741992540,2025-03-14 22:49:00+00:00,0.014117647058826677
1741992600,2025-03-14 22:50:00+00:00,0.014117647058813354
1741992660,2025-03-14 22:51:00+00:00,0.014117647058826677
1741992720,2025-03-14 22:52:00+00:00,0.014117647058826677
1741992780,2025-03-14 22:53:00+00:00,0.018461538461540528
1741992840,2025-03-14 22:54:00+00:00,0.018461538461540528
1741992900,2025-03-14 22:55:00+00:00,0.018461538461540528
1741992960,2025-03-14 22:56:00+00:00,0.018461538461527205
1741993020,2025-03-14 22:57:00+00:00,0.018461538461540528
1741993080,2025-03-14 22:58:00+00:00,0.018461538461540528
1741993140,2025-03-14 22:59:00+00:00,0.018461538461540528
1741993200,2025-03-14 23:00:00+00:00,0.018461538461540528
1741993260,2025-03-14 23:01:00+00:00,0.018461538461540528
1741993320,2025-03-14 23:02:00+00:00,0.018461538461527205
1741993380,2025-03-14 23:03:00+00:00,0.018461538461540528
1741993440,2025-03-14 23:04:00+00:00,0.018461538461540528
1741993500,2025-03-14 23:05:00+00:00,0.018461538461540528
1741993560,2025-03-14 23:06:00+00:00,0.047999999999994714
1741993620,2025-03-14 23:07:00+00:00,0.048000000000008036
1741993680,2025-03-14 23:08:00+00:00,0.047999999999994714
1741993740,2025-03-14 23:09:00+00:00,0.048000000000008036
1741993800,2025-03-14 23:10:00+00:00,0.047999999999994714
1741993860,2025-03-14 23:11:00+00:00,0.047999999999994714
1741993920,2025-03-14 23:12:00+00:00,0.048000000000008036
1741993980,2025-03-14 23:13:00+00:00,0.047999999999994714
1741994040,2025-03-14 23:14:00+00:00,0.048000000000008036
1741994100,2025-03-14 23:15:00+00:00,0.047999999999994714
1741994160,2025-03-14 23:16:00+00:00,0.047999999999994714
1741994220,2025-03-14 23:17:00+00:00,0.048000000000008036
1741994280,2025-03-14 23:18:00+00:00,0.047999999999994714
1741994340,2025-03-14 23:19:00+00:00,0.048000000000008036
1741994400,2025-03-14 23:20:00+00:00,0.047999999999994714
1741994460,2025-03-14 23:21:00+00:00,0.047999999999994714
1741994520,2025-03-14 23:22:00+00:00,0.048000000000008036
1741994580,2025-03-14 23:23:00+00:00,0.047999999999994714
1741994640,2025-03-14 23:24:00+00:00,0.048000000000008036
1741994700,2025-03-14 23:25:00+00:00,0.047999999999994714
1741994760,2025-03-14 23:26:00+00:00,0.023999999999997357
1741994820,2025-03-14 23:27:00+00:00,0.023999999999997357
1741994880,2025-03-14 23:28:00+00:00,0.02400000000001068
1741994940,2025-03-14 23:29:00+00:00,0.023999999999997357
1741995000,2025-03-14 23:30:00+00:00,0.023999999999997357
1741995060,2025-03-14 23:31:00+00:00,0.023999999999997357
1741995120,2025-03-14 23:32:00+00:00,0.023999999999997357
1741995180,2025-03-14 23:33:00+00:00,0.02400000000001068
1741995240,2025-03-14 23:34:00+00:00,0.023999999999997357
1741995300,2025-03-14 23:35:00+00:00,0.023999999999997357
1741995360,2025-03-14 23:36:00+00:00,0.012631578947366329
1741995420,2025-03-14 23:37:00+00:00,0.012631578947366329
1741995480,2025-03-14 23:38:00+00:00,0.012631578947366329
1741995540,2025-03-14 23:39:00+00:00,0.012631578947379651
1741995600,2025-03-14 23:40:00+00:00,0.012631578947366329
1741995660,2025-03-14 23:41:00+00:00,0.012631578947366329
1741995720,2025-03-14 23:42:00+00:00,0.012631578947366329
1741995780,2025-03-14 23:43:00+00:00,0.012631578947366329
1741995840,2025-03-14 23:44:00+00:00,0.012631578947366329
1741995900,2025-03-14 23:45:00+00:00,0.012631578947379651
1741995960,2025-03-14 23:46:00+00:00,0.012631578947366329
1741996020,2025-03-14 23:47:00+00:00,0.012631578947366329
1741996080,2025-03-14 23:48:00+00:00,0.012631578947366329
1741996140,2025-03-14 23:49:00+00:00,0.012631578947366329
1741996200,2025-03-14 23:50:00+00:00,0.012631578947366329
1741996260,2025-03-14 23:51:00+00:00,0.012631578947379651
1741996320,2025-03-14 23:52:00+00:00,0.012631578947366329
1741996380,2025-03-14 23:53:00+00:00,0.012631578947366329
1741996440,2025-03-14 23:54:00+00:00,0.012631578947366329
1741996500,2025-03-14 23:55:00+00:00,0.019999999999997797
1741996560,2025-03-14 23:56:00+00:00,0.019999999999997797
1741996620,2025-03-14 23:57:00+00:00,0.02000000000001112
1741996680,2025-03-14 23:58:00+00:00,0.019999999999997797
1741996740,2025-03-14 23:59:00+00:00,0.019999999999997797
1741996800,2025-03-15 00:00:00+00:00,0.019999999999997797
1741996860,2025-03-15 00:01:00+00:00,0.019999999999997797
1741996920,2025-03-15 00:02:00+00:00,0.019999999999997797
1741996980,2025-03-15 00:03:00+00:00,0.019999999999997797
1741997040,2025-03-15 00:04:00+00:00,0.02000000000001112
1741997100,2025-03-15 00:05:00+00:00,0.019999999999997797
1741997160,2025-03-15 00:06:00+00:00,0.019999999999997797
1741997220,2025-03-15 00:07:00+00:00,0.05625000000000213
1741997280,2025-03-15 00:08:00+00:00,0.05625000000000213
1741997340,2025-03-15 00:09:00+00:00,0.05625000000000213
1741997400,2025-03-15 00:10:00+00:00,0.05624999999998881
1741997460,2025-03-15 00:11:00+00:00,0.05625000000000213
1741997520,2025-03-15 00:12:00+00:00,0.05625000000000213
1741997580,2025-03-15 00:13:00+00:00,0.05625000000000213
1741997640,2025-03-15 00:14:00+00:00,0.05625000000000213
1741997700,2025-03-15 00:15:00+00:00,0.05625000000000213
1741997760,2025-03-15 00:16:00+00:00,0.05625000000000213
1741997820,2025-03-15 00:17:00+00:00,0.05625000000000213
1741997880,2025-03-15 00:18:00+00:00,0.05625000000000213
1741997940,2025-03-15 00:19:00+00:00,0.05624999999998881
1741998000,2025-03-15 00:20:00+00:00,0.05625000000000213
1741998060,2025-03-15 00:21:00+00:00,0.05625000000000213
1741998120,2025-03-15 00:22:00+00:00,0.05625000000000213
1741998180,2025-03-15 00:23:00+00:00,0.019999999999997797
1741998240,2025-03-15 00:24:00+00:00,0.019999999999997797
